frame,vehicle_type
frame_8760.jpg,car
frame_8760.jpg,person
frame_8760.jpg,person
frame_8760.jpg,car
frame_8790.jpg,traffic light
frame_8790.jpg,person
frame_8790.jpg,traffic light
frame_8790.jpg,person
frame_8790.jpg,traffic light
frame_8790.jpg,person
frame_8790.jpg,person
frame_8790.jpg,car
frame_8790.jpg,person
frame_8790.jpg,car
frame_8790.jpg,person
frame_8790.jpg,person
frame_8790.jpg,motorcycle
frame_8820.jpg,car
frame_8820.jpg,person
frame_8820.jpg,person
frame_8820.jpg,person
frame_8820.jpg,car
frame_8820.jpg,car
frame_8820.jpg,person
frame_8820.jpg,car
frame_8820.jpg,person
frame_8820.jpg,motorcycle
frame_8850.jpg,car
frame_8850.jpg,car
frame_8850.jpg,person
frame_8850.jpg,person
frame_8850.jpg,car
frame_8850.jpg,person
frame_8850.jpg,person
frame_8850.jpg,person
frame_8850.jpg,motorcycle
frame_8850.jpg,person
frame_8850.jpg,person
frame_8850.jpg,car
frame_8850.jpg,car
frame_8880.jpg,person
frame_8880.jpg,car
frame_8880.jpg,car
frame_8880.jpg,person
frame_8880.jpg,person
frame_8880.jpg,person
frame_8880.jpg,person
frame_8880.jpg,person
frame_8880.jpg,person
frame_8880.jpg,motorcycle
frame_8880.jpg,traffic light
frame_8880.jpg,person
frame_8880.jpg,person
frame_8880.jpg,person
frame_8880.jpg,car
frame_8910.jpg,car
frame_8910.jpg,car
frame_8910.jpg,traffic light
frame_8910.jpg,person
frame_8910.jpg,person
frame_8910.jpg,truck
frame_8910.jpg,person
frame_8910.jpg,traffic light
frame_8910.jpg,car
frame_8910.jpg,motorcycle
frame_8940.jpg,car
frame_8940.jpg,person
frame_8940.jpg,traffic light
frame_8940.jpg,car
frame_8940.jpg,motorcycle
frame_8940.jpg,car
frame_8940.jpg,car
frame_8940.jpg,person
frame_8940.jpg,person
frame_8940.jpg,person
frame_8940.jpg,traffic light
frame_8940.jpg,bicycle
frame_8940.jpg,motorcycle
frame_8940.jpg,motorcycle
frame_8940.jpg,person
frame_8940.jpg,car
frame_8940.jpg,car
frame_90.jpg,traffic light
frame_90.jpg,car
frame_90.jpg,traffic light
frame_90.jpg,car
frame_90.jpg,person
frame_90.jpg,motorcycle
frame_90.jpg,car
frame_90.jpg,car
frame_900.jpg,car
frame_900.jpg,car
frame_900.jpg,car
frame_900.jpg,car
frame_900.jpg,car
frame_900.jpg,person
frame_900.jpg,person
frame_900.jpg,truck
frame_900.jpg,car
frame_900.jpg,car
frame_900.jpg,car
frame_900.jpg,motorcycle
frame_930.jpg,car
frame_930.jpg,car
frame_930.jpg,car
frame_930.jpg,car
frame_930.jpg,car
frame_930.jpg,truck
frame_930.jpg,car
frame_930.jpg,car
frame_930.jpg,car
frame_930.jpg,person
frame_930.jpg,person
frame_930.jpg,motorcycle
frame_960.jpg,car
frame_960.jpg,traffic light
frame_960.jpg,car
frame_960.jpg,car
frame_960.jpg,car
frame_960.jpg,car
frame_960.jpg,truck
frame_960.jpg,car
frame_960.jpg,car
frame_960.jpg,car
frame_960.jpg,person
frame_990.jpg,traffic light
frame_990.jpg,car
frame_990.jpg,person
frame_990.jpg,car
frame_990.jpg,traffic light
frame_990.jpg,truck
frame_990.jpg,car
frame_990.jpg,car
frame_990.jpg,car
frame_990.jpg,car
frame_990.jpg,car
frame_990.jpg,motorcycle
frame_990.jpg,car
frame_990.jpg,person
frame_990.jpg,car
